latitude,longitude,heighting,angle_deg,depth_cgr,feature_identification,anomaly_dim_class,depth,length,width,erf_b31g
16.8558475,81.8220972,10.655,181.5,0.43,Pipe mill anomaly,PITT,1.72,46.0,27.0,0.91
16.8558233,81.8220431,10.642,175.5,0.43,Pipe mill anomaly,PITT,1.72,33.0,26.0,0.91
16.8544706,81.8190025,12.374,179.5,0.43,Pipe mill anomaly,PITT,1.72,23.0,19.0,0.91
16.8543283,81.8186819,12.501,266.5,0.43,Pipe mill anomaly,PITT,1.72,29.0,19.0,0.91
16.8541319,81.8182483,12.089,181.5,0.43,Pipe mill anomaly,AXGR,1.72,81.0,23.0,0.92
16.8541247,81.8182325,12.08,88.5,0.43,Pipe mill anomaly,PITT,1.72,40.0,24.0,0.91
16.8540028,81.8179647,12.077,92.50000000000001,0.43,Pipe mill anomaly,AXGR,1.72,62.0,22.0,0.91
16.8536383,81.8171308,12.199,144.5,0.43,Pipe mill anomaly,PITT,1.72,33.0,22.0,0.91
16.8536131,81.8170725,12.246,260.0,0.43,Pipe mill anomaly,AXGR,1.72,44.0,18.0,0.91
16.8536114,81.8170692,12.248,280.0,0.43,Pipe mill anomaly,AXGR,1.72,42.0,20.0,0.91
16.8532106,81.8161572,11.591,102.49999999999999,0.43,Pipe mill anomaly,CISL,1.72,14.0,18.0,0.91
16.8532106,81.8161569,11.591,98.99999999999999,0.43,Pipe mill anomaly,CISL,1.72,12.0,18.0,0.91
16.8531097,81.8159311,11.575,119.50000000000003,0.43,Pipe mill anomaly,PITT,1.72,61.0,37.0,0.91
16.8526183,81.8148192,11.126,266.0,0.43,Pipe mill anomaly,PITT,1.72,35.0,18.0,0.91
16.8525817,81.8147361,11.141,291.99999999999994,0.43,Pipe mill anomaly,AXGR,1.72,53.0,21.0,0.91
16.85209,81.8136261,11.73,185.00000000000003,0.621,Girth weld anomaly,CIGR,2.484,47.0,109.0,
16.8518842,81.8131519,9.491,87.5,0.5175,Pipe mill anomaly,AXSL,2.07,26.0,18.0,0.91
16.8515594,81.8124211,4.176,255.00000000000003,0.5175,Pipe mill anomaly,AXSL,2.07,37.0,18.0,0.91
16.8504628,81.8099378,-13.427,44.0,0.5175,Pipe mill anomaly,PITT,2.07,46.0,28.0,0.91
16.84406,81.7954869,-17.351,307.5,0.5175,Pipe mill anomaly,PINH,2.07,12.0,18.0,0.91
16.84406,81.7954867,-17.35,174.0,0.5175,Pipe mill anomaly,PINH,2.07,14.0,18.0,0.91
16.8440578,81.7954817,-17.323,334.5,0.5175,Pipe mill anomaly,PINH,2.07,12.0,18.0,0.91
16.8440578,81.7954814,-17.323,352.5,0.5175,Pipe mill anomaly,PINH,2.07,14.0,18.0,0.91
16.8433283,81.7938328,-6.487,130.0,0.5175,Pipe mill anomaly,PITT,2.07,51.0,39.0,0.91
16.8433281,81.7938325,-6.486,124.50000000000001,0.5175,Pipe mill anomaly,AXSL,2.07,40.0,18.0,0.91
16.8430789,81.79327,-2.368,89.0,0.5175,Pipe mill anomaly,PITT,2.07,37.0,22.0,0.91
16.8425344,81.7920469,6.193,338.5,0.762,Girth weld anomaly,CIGR,3.048,61.0,325.0,
16.8425236,81.7920244,7.469,285.5,0.67275,Girth weld anomaly,CIGR,2.691,50.0,136.0,
16.8395969,81.7834628,10.55,162.5,0.0,Girth weld irregularity,,0.0,25.0,117.0,
16.8396892,81.7826103,10.935,125.00000000000001,0.635,Corrosion,PINH,2.54,13.0,18.0,0.91
16.8396892,81.78261,10.935,7.499999999999999,0.635,Corrosion,AXSL,2.54,37.0,18.0,0.91
16.8396892,81.7826094,10.935,53.50000000000001,0.635,Corrosion,PINH,2.54,17.0,18.0,0.91
16.8396892,81.7826092,10.935,127.00000000000001,0.635,Corrosion,AXSL,2.54,32.0,18.0,0.91
16.8396892,81.7826083,10.934,121.5,0.635,Corrosion,PINH,2.54,25.0,18.0,0.91
16.8396894,81.7826069,10.933,43.0,0.635,Corrosion,PINH,2.54,20.0,18.0,0.91
16.8396897,81.782605,10.932,41.5,0.635,Corrosion,PITT,2.54,45.0,26.0,0.91
16.8396897,81.7826044,10.931,29.999999999999996,0.635,Corrosion,PINH,2.54,13.0,18.0,0.91
16.8396897,81.7826044,10.931,53.50000000000001,0.635,Corrosion,PINH,2.54,15.0,18.0,0.91
16.8396897,81.7826042,10.931,127.50000000000001,0.635,Corrosion,AXSL,2.54,36.0,18.0,0.91
16.8396897,81.7826039,10.931,47.0,0.635,Corrosion,PINH,2.54,17.0,18.0,0.91
16.8396897,81.7826036,10.931,148.50000000000003,0.635,Corrosion,PINH,2.54,20.0,18.0,0.91
16.8396897,81.7826036,10.931,128.5,0.635,Corrosion,AXSL,2.54,41.0,22.0,0.91
16.83969,81.7826031,10.93,53.50000000000001,0.635,Corrosion,PINH,2.54,12.0,18.0,0.91
16.83969,81.7826031,10.93,136.0,0.635,Corrosion,AXSL,2.54,43.0,18.0,0.91
16.8396903,81.7826006,10.929,221.5,0.635,Corrosion,AXSL,2.54,40.0,18.0,0.91
16.8396903,81.7826006,10.929,129.0,0.635,Corrosion,PINH,2.54,14.0,18.0,0.91
16.8396903,81.7826003,10.928,132.49999999999997,0.635,Corrosion,AXSL,2.54,27.0,18.0,0.91
16.8396903,81.7825986,10.927,0.0,0.635,Corrosion,AXSL,2.54,34.0,18.0,0.91
16.8396931,81.7825747,10.917,184.00000000000003,0.635,Corrosion,AXSL,2.54,39.0,18.0,0.91
16.8396931,81.7825747,10.917,292.5,0.635,Corrosion,AXSL,2.54,32.0,18.0,0.91
16.8396933,81.7825719,10.916,58.5,0.635,Corrosion,AXSL,2.54,64.0,22.0,0.91
16.8396933,81.7825717,10.915,136.5,0.635,Corrosion,AXSL,2.54,37.0,20.0,0.91
16.8397592,81.7818347,4.066,259.0,0.635,Pipe mill anomaly,PINH,2.54,22.0,18.0,0.91
16.8404628,81.7671792,-10.847,183.5,0.635,Pipe mill anomaly,PINH,2.54,21.0,18.0,0.91
16.8405008,81.7660019,-21.93,189.0,0.635,Pipe mill anomaly,PINH,2.54,24.0,18.0,0.91
16.8405031,81.7659533,-22.257,127.00000000000001,0.635,Pipe mill anomaly,AXSL,2.54,36.0,24.0,0.91
16.8406797,81.76081,-28.212,191.5,0.635,Pipe mill anomaly,AXSL,2.54,32.0,18.0,0.91
16.8407219,81.7596847,-29.452,326.5,0.635,Pipe mill anomaly,PINH,2.54,12.0,18.0,0.91
16.8407628,81.7586361,-28.99,238.0,0.635,Pipe mill anomaly,PINH,2.54,15.0,18.0,0.91
16.8407631,81.7586325,-28.987,49.49999999999999,0.635,Pipe mill anomaly,PINH,2.54,25.0,18.0,0.91
16.8408133,81.7577197,-29.678,52.50000000000001,0.635,Pipe mill anomaly,PINH,2.54,18.0,18.0,0.91
16.8408347,81.7572464,-30.25,181.5,0.635,Pipe mill anomaly,PINH,2.54,14.0,18.0,0.91
16.8408369,81.7571892,-30.226,75.5,0.635,Pipe mill anomaly,PINH,2.54,15.0,18.0,0.91
16.84084,81.7570914,-30.121,103.50000000000004,0.635,Pipe mill anomaly,PITT,2.54,40.0,32.0,0.91
16.8408403,81.7570836,-30.114,103.0,0.635,Pipe mill anomaly,PITT,2.54,37.0,43.0,0.91
16.8408403,81.7570797,-30.11,102.49999999999999,0.635,Pipe mill anomaly,PITT,2.54,35.0,45.0,0.91
16.8408406,81.7570775,-30.108,92.00000000000001,0.635,Pipe mill anomaly,PINH,2.54,19.0,18.0,0.91
16.8408828,81.7559861,-24.351,217.0,0.635,Pipe mill anomaly,PINH,2.54,12.0,18.0,0.91
16.8408831,81.75598,-24.296,215.0,0.635,Pipe mill anomaly,PINH,2.54,12.0,18.0,0.91
16.8411164,81.7488064,9.724,67.5,0.43,Pipe mill anomaly,PITT,1.72,19.0,18.0,0.91
16.8411186,81.7487447,9.67,104.5,0.43,Pipe mill anomaly,PITT,1.72,26.0,18.0,0.91
16.8411528,81.7476453,9.601,6.9999999999999964,0.43,Pipe mill anomaly,PITT,1.72,32.0,18.0,0.91
16.8415625,81.7393672,10.791,134.5,0.43,Pipe mill anomaly,PITT,1.72,30.0,18.0,0.91
16.8418786,81.7373514,10.599,257.0,0.43,Pipe mill anomaly,PITT,1.72,27.0,20.0,0.91
16.8420353,81.7364197,10.947,39.5,0.43,Pipe mill anomaly,AXGR,1.72,38.0,18.0,0.91
16.8425033,81.7335472,9.912,241.99999999999997,0.43,Pipe mill anomaly,PITT,1.72,28.0,18.0,0.91
16.8456061,81.7146908,10.884,322.5,0.5175,Pipe mill anomaly,AXSL,2.07,43.0,19.0,0.91
16.84564,81.714525,10.863,260.50000000000006,0.5175,Pipe mill anomaly,AXGR,2.07,53.0,26.0,0.91
16.8460947,81.7123767,11.246,347.5,0.5175,Pipe mill anomaly,PINH,2.07,14.0,18.0,0.91
16.8463378,81.7114492,11.264,35.0,0.5175,Pipe mill anomaly,AXGR,2.07,63.0,30.0,0.91
16.8469597,81.7092561,10.881,226.50000000000003,0.5175,Pipe mill anomaly,AXSL,2.07,33.0,19.0,0.91
16.8485997,81.7036514,6.994,313.49999999999994,0.43,Pipe mill anomaly,AXGR,1.72,38.0,18.0,0.91
16.8495542,81.7003919,9.466,225.5,0.43,Pipe mill anomaly,PITT,1.72,32.0,18.0,0.91
16.84983,81.6994247,9.455,83.99999999999999,0.43,Pipe mill anomaly,PITT,1.72,29.0,18.0,0.91
16.85003,81.6987139,9.076,113.0,0.43,Pipe mill anomaly,PITT,1.72,54.0,43.0,0.91
16.8503394,81.6976886,10.02,192.00000000000003,0.43,Pipe mill anomaly,PITT,1.72,28.0,20.0,0.91
16.8510928,81.6950942,10.601,246.99999999999994,0.43,Pipe mill anomaly,PITT,1.72,33.0,18.0,0.91
16.8522956,81.6908725,10.752,0.4999999999999972,0.5175,Longitudinal weld anomaly,,2.07,18.0,18.0,
16.8515756,81.6884756,10.532,129.0,0.43,Pipe mill anomaly,PITT,1.72,34.0,19.0,0.91
16.8512347,81.6847342,10.064,45.5,0.43,Pipe mill anomaly,PITT,1.72,33.0,18.0,0.91
16.8509961,81.6821397,10.262,290.99999999999994,0.43,Pipe mill anomaly,AXGR,1.72,43.0,18.0,0.91
16.8507858,81.6800622,9.601,22.499999999999996,0.43,Pipe mill anomaly,AXGR,1.72,62.0,23.0,0.91
16.850785,81.6800539,9.613,195.0,0.43,Pipe mill anomaly,AXGR,1.72,40.0,18.0,0.91
16.8506758,81.6786583,8.483,22.0,0.43,Pipe mill anomaly,PITT,1.72,24.0,21.0,0.91
16.8506725,81.6786242,8.402,359.49999999999994,0.43,Pipe mill anomaly,AXGR,1.72,51.0,18.0,0.91
16.8506436,81.6783481,7.639,98.49999999999999,0.43,Pipe mill anomaly,PITT,1.72,39.0,26.0,0.91
16.850605,81.67797,7.271,249.5,0.43,Pipe mill anomaly,PITT,1.72,33.0,21.0,0.91
16.8505444,81.6772478,8.235,147.50000000000003,0.635,Corrosion,AXSL,2.54,27.0,18.0,0.91
16.8505236,81.6769917,8.251,241.99999999999997,0.43,Pipe mill anomaly,PITT,1.72,45.0,23.0,0.91
16.8505228,81.6769819,8.265,148.00000000000003,0.43,Pipe mill anomaly,PITT,1.72,25.0,18.0,0.91
16.8504764,81.6764903,8.906,58.00000000000001,0.43,Pipe mill anomaly,PITT,1.72,24.0,18.0,0.91
16.8504739,81.6764647,8.907,148.00000000000003,0.43,Pipe mill anomaly,PITT,1.72,31.0,20.0,0.91
16.8504628,81.6763517,8.901,298.5,0.43,Pipe mill anomaly,AXGR,1.72,54.0,25.0,0.91
16.8504242,81.6759747,8.835,160.0,0.43,Pipe mill anomaly,PITT,1.72,19.0,18.0,0.91
16.8503642,81.6751186,7.991,154.5,0.43,Pipe mill anomaly,PITT,1.72,24.0,18.0,0.91
16.8503958,81.6746239,8.146,220.0,0.43,Pipe mill anomaly,AXGR,1.72,36.0,18.0,0.91
16.8504408,81.6741008,7.343,324.5,0.43,Pipe mill anomaly,PITT,1.72,34.0,20.0,0.91
16.8505031,81.6732217,7.856,163.5,0.43,Pipe mill anomaly,PITT,1.72,41.0,25.0,0.91
16.8503575,81.6715761,8.063,246.49999999999997,0.43,Pipe mill anomaly,PITT,1.72,29.0,18.0,0.91
16.84998,81.6679886,8.039,72.49999999999999,0.43,Pipe mill anomaly,AXGR,1.72,44.0,19.0,0.91
16.8495792,81.66405,8.25,236.5,0.43,Pipe mill anomaly,PITT,1.72,25.0,18.0,0.91
16.8489711,81.6579467,8.747,268.00000000000006,0.43,Pipe mill anomaly,AXGR,1.72,66.0,32.0,0.91
16.8506156,81.64928,9.124,264.0,0.43,Pipe mill anomaly,PITT,1.72,35.0,22.0,0.91
16.8507172,81.6462483,9.184,124.50000000000001,0.43,Pipe mill anomaly,PITT,1.72,25.0,18.0,0.91
16.8507947,81.6439456,8.561,286.0,0.43,Pipe mill anomaly,PITT,1.72,50.0,31.0,0.91
16.8508678,81.6420139,9.055,83.99999999999999,0.43,Pipe mill anomaly,PITT,1.72,20.0,18.0,0.91
16.8508739,81.6418336,9.045,89.5,0.43,Pipe mill anomaly,PITT,1.72,37.0,20.0,0.91
16.8508761,81.6417742,9.058,167.0,0.43,Pipe mill anomaly,PITT,1.72,24.0,19.0,0.91
16.8510206,81.639745,7.671,329.0,0.43,Pipe mill anomaly,PITT,1.72,65.0,35.0,0.91
16.8517742,81.6384708,8.266,276.0,0.621,Pipe mill anomaly,GENE,2.484,71.0,78.0,0.91
16.8517756,81.6384522,8.293,4.999999999999996,0.5175,Longitudinal weld anomaly,,2.07,18.0,18.0,
16.8516892,81.6364842,7.993,81.0,0.43,Pipe mill anomaly,AXGR,1.72,52.0,24.0,0.91
16.8515869,81.6346233,7.552,85.00000000000001,0.43,Pipe mill anomaly,PITT,1.72,39.0,33.0,0.91
16.8515028,81.6329311,7.272,124.00000000000003,0.43,Pipe mill anomaly,PITT,1.72,23.0,18.0,0.91
16.8513625,81.6304161,9.997,195.99999999999997,0.43,Pipe mill anomaly,AXGR,1.72,40.0,19.0,0.91
16.8513172,81.6294725,10.819,124.00000000000003,0.43,Pipe mill anomaly,PITT,1.72,48.0,26.0,0.91
16.8513025,81.6291856,10.614,103.0,0.43,Pipe mill anomaly,PITT,1.72,47.0,30.0,0.91
16.8513,81.6291389,10.584,65.5,0.43,Pipe mill anomaly,PITT,1.72,45.0,43.0,0.91
16.8512989,81.6291178,10.579,294.00000000000006,0.43,Pipe mill anomaly,PITT,1.72,64.0,45.0,0.91
16.8510492,81.6242697,10.249,337.50000000000006,0.43,Pipe mill anomaly,PITT,1.72,38.0,24.0,0.91
16.8510211,81.6237658,10.084,124.50000000000001,0.43,Pipe mill anomaly,CISL,1.72,12.0,18.0,0.91
16.85076,81.6193203,11.141,283.5,0.43,Pipe mill anomaly,AXGR,1.72,38.0,18.0,0.91
16.8505883,81.6165319,10.882,215.0,0.43,Pipe mill anomaly,PITT,1.72,25.0,18.0,0.91
16.8505247,81.615555,10.207,37.5,0.43,Pipe mill anomaly,AXGR,1.72,47.0,20.0,0.91
16.8504619,81.6146039,10.597,299.0,0.43,Pipe mill anomaly,AXGR,1.72,53.0,18.0,0.91
16.8503836,81.6134131,10.014,196.49999999999997,0.43,Pipe mill anomaly,AXGR,1.72,37.0,18.0,0.91
16.8501842,81.6104183,11.249,318.0,0.43,Pipe mill anomaly,PITT,1.72,28.0,18.0,0.91
16.8500344,81.6079164,11.937,336.50000000000006,0.43,Pipe mill anomaly,PITT,1.72,35.0,24.0,0.91
16.8510036,81.5998769,11.183,218.49999999999997,0.43,Pipe mill anomaly,PITT,1.72,47.0,25.0,0.91
16.8513253,81.5972325,11.473,192.5,0.43,Pipe mill anomaly,AXGR,1.72,44.0,19.0,0.91
16.8516014,81.5949342,11.681,282.0,0.43,Pipe mill anomaly,AXGR,1.72,47.0,21.0,0.91
16.8516275,81.5947089,11.654,340.5,0.43,Pipe mill anomaly,PITT,1.72,42.0,26.0,0.91
16.8517247,81.5938803,12.348,358.49999999999994,0.43,Pipe mill anomaly,PITT,1.72,33.0,32.0,0.91
16.8517533,81.5936447,12.656,347.0,0.43,Pipe mill anomaly,PITT,1.72,31.0,18.0,0.91
16.8519403,81.5920953,12.75,204.5,0.43,Pipe mill anomaly,PITT,1.72,40.0,27.0,0.91
16.8519411,81.5920883,12.741,43.0,0.43,Pipe mill anomaly,PITT,1.72,28.0,19.0,0.91
16.8521917,81.5900117,13.294,215.5,0.43,Pipe mill anomaly,PITT,1.72,39.0,23.0,0.91
16.8522028,81.58992,13.351,60.49999999999999,0.43,Pipe mill anomaly,AXGR,1.72,43.0,18.0,0.91
16.8522028,81.5899197,13.351,69.0,0.43,Pipe mill anomaly,AXGR,1.72,41.0,18.0,0.91
16.8527103,81.5845619,13.769,300.5,0.43,Pipe mill anomaly,CISL,1.72,15.0,18.0,0.91
16.8524731,81.5778308,14.289,134.5,0.43,Pipe mill anomaly,PITT,1.72,23.0,18.0,0.91
16.8524592,81.5775253,13.99,72.49999999999999,0.43,Pipe mill anomaly,PITT,1.72,20.0,18.0,0.91
16.8522933,81.5734444,15.305,128.5,0.43,Pipe mill anomaly,AXGR,1.72,45.0,22.0,0.91
16.8522606,81.5726053,15.936,328.5,0.43,Pipe mill anomaly,CISL,1.72,12.0,18.0,0.91
16.8523239,81.5685831,16.802,205.0,0.0,Girth weld irregularity,,0.0,17.0,18.0,
16.8523239,81.5685811,16.801,24.5,0.0,Milling,,0.0,24.0,18.0,
16.8524017,81.5663753,17.293,155.0,0.43,Pipe mill anomaly,AXGR,1.72,47.0,20.0,0.91
16.8524039,81.5662372,17.269,76.5,0.43,Pipe mill anomaly,PITT,1.72,34.0,19.0,0.91
16.8524078,81.5639933,16.074,315.50000000000006,0.43,Pipe mill anomaly,AXGR,1.72,44.0,21.0,0.91
16.8523267,81.5550889,15.465,241.50000000000003,0.43,Pipe mill anomaly,PITT,1.72,28.0,18.0,0.91
16.8529158,81.5481606,15.277,150.99999999999997,0.43,Pipe mill anomaly,PITT,1.72,24.0,18.0,0.91
16.8529158,81.5481603,15.277,155.5,0.43,Pipe mill anomaly,PITT,1.72,34.0,18.0,0.91
16.8530536,81.5472544,15.04,182.50000000000003,0.43,Pipe mill anomaly,CISL,1.72,16.0,18.0,0.91
16.8530536,81.5472544,15.04,180.0,0.43,Pipe mill anomaly,CISL,1.72,17.0,18.0,0.91
16.853695,81.5423956,15.065,216.00000000000003,0.43,Pipe mill anomaly,PITT,1.72,39.0,34.0,0.91
16.8535219,81.539795,14.935,171.5,0.43,Pipe mill anomaly,PITT,1.72,31.0,19.0,0.91
16.8533603,81.5374233,15.236,68.49999999999999,0.5175,Pipe mill anomaly,PINH,2.07,20.0,18.0,0.91
16.8533483,81.5372783,15.201,316.0,0.0,Girth weld irregularity,,0.0,27.0,161.0,
16.8529883,81.5348325,14.902,321.0,0.43,Pipe mill anomaly,PITT,1.72,31.0,18.0,0.91
16.8527728,81.5334981,15.345,358.49999999999994,0.43,Pipe mill anomaly,PITT,1.72,23.0,18.0,0.91
16.8526942,81.5330036,15.344,97.0,0.43,Pipe mill anomaly,PITT,1.72,30.0,18.0,0.91
16.8526294,81.5325939,15.384,231.00000000000003,0.43,Pipe mill anomaly,PITT,1.72,33.0,18.0,0.91
16.8516869,81.5252553,14.613,167.0,0.43,Pipe mill anomaly,PITT,1.72,21.0,18.0,0.91
16.8516647,81.5250417,14.524,130.5,0.43,Pipe mill anomaly,AXGR,1.72,61.0,29.0,0.91
16.8507678,81.5169639,12.148,253.00000000000003,0.43,Pipe mill anomaly,PITT,1.72,25.0,19.0,0.91
16.8507047,81.5163719,11.905,123.49999999999997,0.43,Pipe mill anomaly,PITT,1.72,29.0,24.0,0.91
16.8503581,81.5133592,9.305,291.99999999999994,0.43,Pipe mill anomaly,PITT,1.72,34.0,20.0,0.91
16.8502792,81.51264,11.116,352.5,0.635,Corrosion,PINH,2.54,12.0,18.0,0.91
16.8502792,81.5126394,11.117,122.99999999999999,0.635,Corrosion,AXSL,2.54,31.0,18.0,0.91
16.8502792,81.5126392,11.117,138.5,0.635,Corrosion,AXSL,2.54,44.0,18.0,0.91
16.8502792,81.5126375,11.119,131.00000000000003,0.635,Corrosion,AXSL,2.54,39.0,18.0,0.91
16.8502761,81.5126111,11.141,165.5,0.635,Corrosion,PINH,2.54,16.0,18.0,0.91
16.8502761,81.5126094,11.142,120.99999999999999,0.635,Corrosion,PINH,2.54,18.0,18.0,0.91
16.8502758,81.5126078,11.143,309.00000000000006,0.635,Corrosion,PINH,2.54,12.0,18.0,0.91
16.8502756,81.5126056,11.145,122.99999999999999,0.635,Corrosion,CISL,2.54,17.0,32.0,0.91
16.8502756,81.5126053,11.145,50.5,0.635,Corrosion,PITT,2.54,30.0,45.0,0.91
16.8502756,81.5126044,11.146,125.00000000000001,0.635,Corrosion,PITT,2.54,34.0,30.0,0.91
16.8500958,81.5079775,11.063,305.50000000000006,0.43,Pipe mill anomaly,PITT,1.72,29.0,18.0,0.91
16.8505561,81.5026192,15.128,63.50000000000001,0.43,Pipe mill anomaly,AXGR,1.72,37.0,18.0,0.91
16.8506319,81.5015719,16.328,153.50000000000003,0.43,Pipe mill anomaly,PITT,1.72,30.0,18.0,0.91
16.8507764,81.4998008,16.537,195.0,0.43,Pipe mill anomaly,PITT,1.72,23.0,19.0,0.91
16.8508767,81.4985539,16.592,238.50000000000003,0.43,Pipe mill anomaly,PITT,1.72,38.0,24.0,0.91
16.8508997,81.4982558,16.901,190.0,0.5175,Pipe mill anomaly,AXGR,2.07,64.0,24.0,0.91
16.8514036,81.4921383,19.754,169.50000000000003,0.5175,Corrosion,AXSL,2.07,23.0,18.0,0.91
16.8514039,81.4921319,19.738,208.50000000000003,0.5175,Corrosion,PINH,2.07,19.0,18.0,0.91
16.8514039,81.4921308,19.735,210.5,0.5175,Corrosion,PINH,2.07,12.0,18.0,0.91
16.8500219,81.4895953,17.195,299.0,0.0,Girth weld irregularity,,0.0,23.0,18.0,
16.8490303,81.4878028,15.554,28.0,0.5175,Pipe mill anomaly,AXSL,2.07,36.0,20.0,0.91
16.8490297,81.4878019,15.554,30.5,0.5175,Pipe mill anomaly,PITT,2.07,54.0,33.0,0.91
16.8490011,81.4877492,15.512,167.99999999999997,0.5175,Pipe mill anomaly,AXSL,2.07,34.0,19.0,0.91
16.8489931,81.4877339,15.498,167.0,0.5175,Pipe mill anomaly,AXSL,2.07,34.0,18.0,0.91
16.8489903,81.4877289,15.493,166.49999999999997,0.5175,Pipe mill anomaly,AXSL,2.07,34.0,19.0,0.91
16.8489878,81.4877239,15.489,167.0,0.5175,Pipe mill anomaly,AXSL,2.07,32.0,19.0,0.91
16.8489797,81.4877089,15.475,167.0,0.5175,Pipe mill anomaly,AXSL,2.07,40.0,20.0,0.91
16.8478447,81.4856442,15.247,111.49999999999999,0.43,Pipe mill anomaly,PITT,1.72,22.0,18.0,0.91
16.8478017,81.4855667,15.245,55.00000000000001,0.43,Pipe mill anomaly,PITT,1.72,30.0,18.0,0.91
16.8476136,81.4852206,15.327,165.0,0.43,Pipe mill anomaly,PITT,1.72,27.0,18.0,0.91
16.8475792,81.4851572,15.283,304.5,0.43,Pipe mill anomaly,PITT,1.72,25.0,18.0,0.91
16.8471883,81.4844403,14.927,44.0,0.43,Pipe mill anomaly,PITT,1.72,29.0,18.0,0.91
16.8468603,81.4838361,14.688,346.5,0.43,Pipe mill anomaly,PITT,1.72,33.0,21.0,0.91
16.8460233,81.4822994,14.817,203.5,0.43,Pipe mill anomaly,AXGR,1.72,41.0,19.0,0.91
16.8455353,81.4814092,14.724,265.5,0.43,Pipe mill anomaly,CISL,1.72,13.0,18.0,0.91
16.8433272,81.4773883,14.132,111.99999999999999,0.43,Pipe mill anomaly,AXGR,1.72,45.0,21.0,0.91
16.8432186,81.4771889,14.195,123.49999999999997,0.43,Pipe mill anomaly,PITT,1.72,53.0,31.0,0.91
16.8430514,81.4768836,13.976,269.0,0.43,Pipe mill anomaly,PITT,1.72,61.0,33.0,0.91
16.8426656,81.4761919,13.408,289.99999999999994,0.5175,Pipe mill anomaly,AXGR,2.07,44.0,22.0,0.91
16.8421267,81.4752094,13.271,152.0,0.43,Pipe mill anomaly,PITT,1.72,30.0,21.0,0.91
